# Description
# The file describes the Fiorano circuit starting from Google Earth kml files.
# Distance (widths) from reference line of left/right borders
#  both with and witout kerbs are included.
# Generation date:       18-Jan-2024
# Names of source data files:
# - Barcellona_no_kerbs.kml
# - Barcellona_no_kerbs.kml
# Finish line origin local coordinates (ENU)
#! x0     =   0.00000000
#! y0     =   0.00000000
#! z0     =   0.00000000
#! theta0 =   1.0471975511966
# Finish line origin geodesic coordinates
#! FinishLineLatitude  =        41.57002161792151
#! FinishLineLongitude =        2.261219488424878
#! FinishLineAltitude  =   -0.0003639594013644755
abscissa	curvature	dir_mid_line	x_mid_line	y_mid_line	elevation	slope	banking	torsion	upsilon	width_no_kerbs_L	width_no_kerbs_R	width_kerbs_L	width_kerbs_R	width_kerbsMod_and_Constraint_MLT_L	width_kerbsMod_and_Constraint_MLT_R
11.730031955823	-0.0768021664433661	-2.83375539308713	-8.2877393585143	-7.93427513703761	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
11.9694203630847	-0.0709904293549166	-2.85144531014374	-8.51651220209334	-8.00476131298823	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
12.2088087703464	-0.0481349863818469	-2.86600773710668	-8.7464179392717	-8.07146319104125	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
12.448197177608	-0.0222972348973159	-2.87443806574264	-8.97707819578312	-8.13551249354724	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
12.6875855848697	0.00354051658721527	-2.8766831362035	-9.20807767623928	-8.19832986729667	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
12.9269739921314	0.0293782680717462	-2.87274294848925	-9.43902373143851	-8.26134297651349	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
13.1663623993931	0.0552160195562772	-2.86261750259989	-9.66952008380688	-8.32597848083931	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
13.4057508066548	0.0810537710408084	-2.84630679853543	-9.89914040418908	-8.3936545067103	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
13.6451392139165	0.0886832872631399	-2.82508572066507	-10.1274205270703	-8.4657155881098	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
13.8845276211782	0.0833939835842934	-2.80448906876801	-10.354126646046	-8.54258638328081	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
14.1239160284399	0.0781046799054467	-2.78515861485416	-10.5792535523861	-8.62396759117485	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
14.3633044357016	0.0728153762266002	-2.76709435892351	-10.8028200250999	-8.70954377564512	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
14.6026928429633	0.0675260725477536	-2.75029630097607	-11.0248613259115	-8.79900394893861	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
14.842081250225	0.062236768868907	-2.73476444101183	-11.2454279361755	-8.89204172512668	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
15.0814696574867	0.0633285025857719	-2.72025742048895	-11.4645818330427	-8.98836093158498	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
